"","","cofip_sub","cofip_nbr_nbr"
"4466",1999,41049,53021
"4467",1999,41049,53025
"4468",1999,41049,53077
"4469",1999,41009,53041
"4470",1999,41009,53049
"4471",1999,41051,53041
"4472",1999,41051,53077
"4473",1999,41007,53041
"4474",1999,41007,53049
"4475",1999,41055,53077
"4476",1999,16057,53001
"4477",1999,16057,53021
"4478",1999,16057,53043
"4479",1999,41063,53021
"4480",1999,16055,53043
"4481",1999,16055,53065
"4482",1999,41059,53021
"4483",1999,41059,53025
"4484",1999,41059,53077
"4485",1999,41065,53077
"4486",1999,41027,53077
"4487",1999,41027,53041
"4488",1999,41021,53077
"4489",1999,16009,53043
"4490",1999,16009,53065
"4491",1999,16009,53001
"4492",1999,16009,53021
"4493",1999,39105,54079
"4494",1999,39105,54085
"4495",1999,39105,54105
"4496",1999,39105,54039
"4497",1999,39105,54087
"4498",1999,51091,54083
"4499",1999,51091,54101
"4500",1999,42051,54049
"4501",1999,42051,54091
"4502",1999,42051,54001
"4503",1999,42051,54093
"4504",1999,51027,54043
"4505",1999,51027,54045
"4506",1999,51027,54109
"4507",1999,39053,54079
"4508",1999,39053,54043
"4509",1999,42059,54049
"4510",1999,42059,54091
"4511",1999,42059,54017
"4512",1999,42059,54033
"4513",1999,39167,54085
"4514",1999,39167,54105
"4515",1999,39167,54017
"4516",1999,51071,54081
"4517",1999,51071,54109
"4518",1999,51071,54019
"4519",1999,39009,54085
"4520",1999,39009,54105
"4521",1999,21159,54043
"4522",1999,21159,54045
"4523",1999,21159,54109
"4524",1999,51165,54083
"4525",1999,51005,54019
"4526",1999,51005,54067
"4527",1999,51005,54101
"4528",1999,51015,54083
"4529",1999,51021,54081
"4530",1999,51021,54109
"4531",1999,51017,54083
"4532",1999,51017,54101
"4533",1999,51017,54019
"4534",1999,51017,54067
"4535",1999,39111,54017
"4536",1999,39111,54033
"4537",1999,39111,54049
"4538",1999,39111,54085
"4539",1999,21127,54043
"4540",1999,39087,54043
"4541",1999,39087,54079
"4542",1999,51185,54081
"4543",1999,51185,54109
"4544",1999,27169,55035
"4545",1999,27169,55053
"4546",1999,27169,55081
"4547",1999,27049,55033
"4548",1999,27049,55035
"4549",1999,17201,55025
"4550",1999,17201,55055
"4551",1999,17201,55049
"4552",1999,17111,26005
"4553",1999,17111,55101
"4554",1999,17111,55055
"4555",1999,17111,55133
"4556",1999,19061,55049
"4557",1999,19061,55103
"4558",1999,27115,27075
"4559",1999,27115,55007
"4560",1999,27115,55113
"4561",1999,27115,55129
"4562",1999,27115,55005
"4563",1999,27157,55035
"4564",1999,27157,55033
"4565",1999,19043,55103
"4566",1999,19043,55049
"4567",1999,26071,55067
"4568",1999,26071,55083
"4569",1999,26071,55085
"4570",1999,26071,55099
"4571",1999,27017,27075
"4572",1999,27017,55007
"4573",1999,27017,55113
"4574",1999,27017,55129
"4575",1999,17177,55049
"4576",1999,17177,55025
"4577",1999,26053,55003
"4578",1999,26053,55099
"4579",1999,26053,55085
"4580",1999,27025,55005
"4581",1999,27025,55129
"4582",1999,27025,55033
"4583",1999,17007,55055
"4584",1999,17007,55101
"4585",1999,17007,55133
"4586",1999,17007,55025
"4587",1999,17097,26005
"4588",1999,17097,55101
"4589",1999,27163,55033
"4590",1999,27163,55005
"4591",1999,27055,55057
"4592",1999,27055,55081
"4593",1999,27055,55103
"4594",1999,27055,55111
"4595",1999,27055,55053
"4596",1999,27037,55033
"4597",1999,26043,55029
"4598",1999,26043,55083
"4599",1999,26109,55029
"4600",1999,26109,55083
"4601",1999,27137,27075
"4602",1999,27137,55007
"4603",1999,27137,55113
"4604",1999,27137,55129
"4605",1999,46081,56009
"4606",1999,30075,56019
"4607",1999,30075,56009
"4608",1999,31105,56031
"4609",1999,30009,56019
"4610",1999,30009,56043
"4611",1999,30009,56013
"4612",1999,30009,56017
"4613",1999,46033,56009
"4614",1999,46033,56031
"4615",1999,49043,56013
"4616",1999,49043,56035
"4617",1999,8069,56031
"4618",1999,8069,56009
"4619",1999,30031,56013
"4620",1999,30031,56017
"4621",1999,30031,56043
"4622",1999,30031,56035
"4623",1999,16081,56013
"4624",1999,16081,56035
"4625",1999,16019,56035
"4626",1999,16019,56013
"4627",1999,49033,56035
"4628",1999,30003,56019
"4629",1999,30003,56043
"4630",1999,31157,56031
"4631",1999,8057,56009
"4632",1999,8057,56031
"4633",1999,8057,56013
"4634",1999,8057,56025
"4635",1999,46103,56009
"4636",1999,8107,56009
"4637",1999,8107,56013
"4638",1999,8107,56025
"4639",1999,16029,56035
"4640",1999,31007,56031
"4641",1999,30067,56013
"4642",1999,30067,56017
"4643",1999,30067,56043
"4644",1999,49009,56013
"4645",1999,49009,56035
"4646",1999,46047,56009
"4647",1999,46047,56031
"4648",1999,4027,6073
"4649",1999,4015,6029
"4650",1999,4015,6037
"4651",1999,4015,6059
"4652",1999,4015,49017
"4653",1999,4012,6029
"4654",1999,4012,6037
"4655",1999,4012,6059
"4656",1999,4012,6073
"4657",1999,4001,8111
"4658",1999,4001,35043
"4659",1999,4001,35051
"4660",1999,4001,35053
"4661",1999,4001,35001
"4662",1999,4001,35061
"4663",1999,4001,49015
"4664",1999,4001,49017
"4665",1999,4001,49055
"4666",1999,1061,12005
"4667",1999,1061,12133
"4668",1999,1061,12013
"4669",1999,1061,12077
"4670",1999,1039,12005
"4671",1999,1039,12133
"4672",1999,1069,12005
"4673",1999,1069,12013
"4674",1999,1069,12077
"4675",1999,1069,12133
"4676",1999,1069,13007
"4677",1999,1069,13037
"4678",1999,1069,13201
"4679",1999,12065,13071
"4680",1999,12065,13075
"4681",1999,12065,13205
"4682",1999,12039,13007
"4683",1999,12039,13201
"4684",1999,12039,13205
"4685",1999,1113,13197
"4686",1999,1113,13263
"4687",1999,1113,13243
"4688",1999,1113,13307
"4689",1999,1017,13199
"4690",1999,1017,13263
"4691",1999,1017,13077
"4692",1999,12089,13025
"4693",1999,12089,13127
"4694",1999,12073,13205
"4695",1999,12073,13071
"4696",1999,1019,13015
"4697",1999,1019,13129
"4698",1999,1019,13223
"4699",1999,12003,13003
"4700",1999,12003,13173
"4701",1999,12003,13025
"4702",1999,12003,13005
"4703",1999,12003,13069
"4704",1999,12003,13229
"4705",1999,1081,13199
"4706",1999,1081,13263
"4707",1999,12047,13173
"4708",1999,12047,13019
"4709",1999,12047,13075
"4710",1999,1005,13037
"4711",1999,1005,13243
"4712",1999,1005,13197
"4713",1999,1005,13307
"4714",1999,1071,47031
"4715",1999,1071,47061
"4716",1999,1071,47127
"4717",1999,1071,47153
"4718",1999,12079,13019
"4719",1999,12079,13075
"4720",1999,12079,13173
"4721",1999,12079,13071
"4722",1999,1067,13007
"4723",1999,1067,13037
"4724",1999,1067,13201
"4725",1999,1067,13243
"4726",1999,1111,13077
"4727",1999,1111,13199
"4728",1999,1111,13097
"4729",1999,1111,13121
"4730",1999,1111,13223
"4731",1999,1029,13015
"4732",1999,1029,13223
"4733",1999,1029,13077
"4734",1999,1029,13097
"4735",1999,1029,13121
"4736",1999,12063,13201
"4737",1999,1049,13129
"4738",1999,12023,13003
"4739",1999,12023,13173
"4740",1999,17075,18073
"4741",1999,17075,18157
"4742",1999,17075,18181
"4743",1999,17023,18021
"4744",1999,17023,18121
"4745",1999,17023,18055
"4746",1999,17185,18125
"4747",1999,17185,18027
"4748",1999,17185,18055
"4749",1999,17059,21233
"4750",1999,17091,18073
"4751",1999,17091,18127
"4752",1999,17031,18073
"4753",1999,17031,18127
"4754",1999,17033,18021
"4755",1999,17033,18055
"4756",1999,17033,18027
"4757",1999,17033,18125
"4758",1999,17101,18027
"4759",1999,17101,18055
"4760",1999,17101,18125
"4761",1999,17183,18073
"4762",1999,17183,18157
"4763",1999,17183,18181
"4764",1999,17183,18045
"4765",1999,17183,18121
"4766",1999,17193,18125
"4767",1999,17045,18045
"4768",1999,17045,18121
"4769",1999,17045,18021
"4770",1999,17197,18073
"4771",1999,17197,18127
"4772",1999,17071,19087
"4773",1999,17085,19105
"4774",1999,17085,19055
"4775",1999,17085,55049
"4776",1999,17085,55103
"4777",1999,17067,19087
"4778",1999,17067,29103
"4779",1999,17067,29205
"4780",1999,17015,19105
"4781",1999,17015,19031
"4782",1999,17161,19087
"4783",1999,17161,19103
"4784",1999,17161,19183
"4785",1999,17161,19031
"4786",1999,17161,19105
"4787",1999,17131,19087
"4788",1999,17131,19103
"4789",1999,17131,19183
"4790",1999,17195,19031
"4791",1999,17195,19105
"4792",1999,8009,20067
"4793",1999,8009,20093
"4794",1999,8009,35021
"4795",1999,8063,20109
"4796",1999,8063,20193
"4797",1999,8063,20203
"4798",1999,8125,31085
"4799",1999,8061,20203
"4800",1999,8017,20203
"4801",1999,8017,20109
"4802",1999,8099,20067
"4803",1999,8099,20093
"4804",1999,8099,20203
"4805",1999,18163,21149
"4806",1999,18163,21233
"4807",1999,17069,21033
"4808",1999,17069,21143
"4809",1999,17069,21233
"4810",1999,17069,21157
"4811",1999,17003,29207
"4812",1999,17003,29017
"4813",1999,18019,21029
"4814",1999,18019,21211
"4815",1999,18019,21215
"4816",1999,18019,21103
"4817",1999,18173,21149
"4818",1999,18173,21233
"4819",1999,18173,21183
"4820",1999,18029,21081
"4821",1999,18029,39113
"4822",1999,18029,39165
"4823",1999,18147,21149
"4824",1999,18147,21183
"4825",1999,17153,21157
"4826",1999,18061,21029
"4827",1999,18061,21085
"4828",1999,18061,21099
"4829",1999,18061,21123
"4830",1999,18061,21179
"4831",1999,18061,21211
"4832",1999,18061,21215
"4833",1999,18155,21081
"4834",1999,18155,21187
"4835",1999,18155,21103
"4836",1999,18077,21103
"4837",1999,18077,21187
"4838",1999,17127,21157
"4839",1999,17127,21143
"4840",1999,18123,21183
"4841",1999,18123,21085
"4842",1999,18129,21149
"4843",1999,18129,21233
"4844",1999,18043,21029
"4845",1999,18043,21211
"4846",1999,18043,21215
"4847",1999,18115,21081
"4848",1999,17151,21143
"4849",1999,17151,21157
"4850",1999,5139,22013
"4851",1999,5139,22061
"4852",1999,5139,22073
"4853",1999,5139,22083
"4854",1999,5003,22061
"4855",1999,5003,22073
"4856",1999,5003,22083
"4857",1999,5091,22081
"4858",1999,5091,22013
"4859",1999,5091,48343
"4860",1999,5027,22013
"4861",1999,5027,22061
"4862",1999,5073,22013
"4863",1999,5073,22081
"4864",1999,5017,22083
"4865",1999,5017,22073
"4866",1999,5017,28133
"4867",1999,5017,28125
"4868",1999,5017,28163
"4869",1999,5017,28053
"4870",1999,10005,24009
"4871",1999,10005,24037
"4872",1999,10005,24041
"4873",1999,10001,24003
"4874",1999,10001,24041
"4875",1999,10003,24003
"4876",1999,10003,34011
"4877",1999,10003,34001
"4878",1999,10003,42011
"4879",1999,10003,42091
"4880",1999,9005,25015
"4881",1999,9005,36111
"4882",1999,9013,25015
"4883",1999,9003,25015
"4884",1999,9015,25015
"4885",1999,18087,26025
"4886",1999,18087,26077
"4887",1999,18087,26159
"4888",1999,18141,18127
"4889",1999,18141,26159
"4890",1999,18141,26077
"4891",1999,18039,26025
"4892",1999,18039,26077
"4893",1999,18039,26159
"4894",1999,18151,26025
"4895",1999,18151,26077
"4896",1999,18151,26075
"4897",1999,18151,39069
"4898",1999,18091,18127
"4899",1999,18091,26159
"4900",1999,19191,27109
"4901",1999,19143,27033
"4902",1999,19143,27165
"4903",1999,19143,27101
"4904",1999,19109,27013
"4905",1999,19109,27161
"4906",1999,19109,27165
"4907",1999,19131,27039
"4908",1999,19131,27109
"4909",1999,19131,27147
"4910",1999,19063,27013
"4911",1999,19063,27165
"4912",1999,19063,27033
"4913",1999,19119,27101
"4914",1999,19119,27033
"4915",1999,19119,46125
"4916",1999,19119,46079
"4917",1999,19119,46087
"4918",1999,19005,55103
"4919",1999,19005,55057
"4920",1999,19005,55081
"4921",1999,19005,55111
"4922",1999,19089,27039
"4923",1999,19089,27109
"4924",1999,19089,27147
"4925",1999,19189,27013
"4926",1999,19189,27161
"4927",1999,19189,27147
"4928",1999,19195,27147
"4929",1999,19195,27161
"4930",1999,19195,27039
"4931",1999,19195,27109
"4932",1999,19059,27033
"4933",1999,19059,27165
"4934",1999,1023,28061
"4935",1999,1023,28067
"4936",1999,1023,28111
"4937",1999,1023,28099
"4938",1999,1023,28101
"4939",1999,22107,28029
"4940",1999,22107,28049
"4941",1999,22107,28037
"4942",1999,22107,28085
"4943",1999,22107,28163
"4944",1999,1107,28025
"4945",1999,1107,28105
"4946",1999,1107,28159
"4947",1999,1129,28111
"4948",1999,1129,28061
"4949",1999,1129,28067
"4950",1999,1075,28017
"4951",1999,1075,28025
"4952",1999,1075,28081
"4953",1999,1075,28105
"4954",1999,22117,28085
"4955",1999,22117,28035
"4956",1999,22117,28047
"4957",1999,22117,28073
"4958",1999,22117,28131
"4959",1999,22117,28077
"4960",1999,22117,28065
"4961",1999,5077,28107
"4962",1999,5077,28119
"4963",1999,5077,28137
"4964",1999,1077,28117
"4965",1999,1077,47039
"4966",1999,1077,47101
"4967",1999,1077,47135
"4968",1999,1077,47119
"4969",1999,1077,47117
"4970",1999,1077,47023
"4971",1999,1077,47077
"4972",1999,5107,28107
"4973",1999,5107,28119
"4974",1999,5107,28137
"4975",1999,5107,28133
"4976",1999,5107,28135
"4977",1999,1093,28081
"4978",1999,1093,28117
"4979",1999,1093,28017
"4980",1999,1093,28025
"4981",1999,22037,28037
"4982",1999,22037,28085
"4983",1999,1119,28105
"4984",1999,1119,28159
"4985",1999,1119,28061
"4986",1999,1119,28099
"4987",1999,1119,28101
"4988",1999,22029,28037
"4989",1999,22065,28049
"4990",1999,22065,28163
"4991",1999,22105,28085
"4992",1999,22105,28037
"4993",1999,22035,28049
"4994",1999,22035,28163
"4995",1999,22035,28125
"4996",1999,1059,28117
"4997",1999,1059,28081
"4998",1999,1097,28111
"4999",1999,1097,28047
"5000",1999,1097,28131
"5001",1999,22125,28037
"5002",1999,22103,22087
"5003",1999,22103,28047
"5004",1999,22103,28131
"5005",1999,22103,28035
"5006",1999,22103,28073
"5007",1999,5035,28107
"5008",1999,5035,28119
"5009",1999,5035,28137
"5010",1999,5035,47075
"5011",1999,22091,28037
"5012",1999,22091,28085
"5013",1999,1033,28117
"5014",1999,5041,28133
"5015",1999,17157,29017
"5016",1999,17157,29123
"5017",1999,17157,29187
"5018",1999,20121,29083
"5019",1999,20121,29185
"5020",1999,20121,29101
"5021",1999,21075,29207
"5022",1999,21075,47053
"5023",1999,17119,29071
"5024",1999,17119,29219
"5025",1999,19051,29001
"5026",1999,19051,29103
"5027",1999,19177,29103
"5028",1999,19177,29001
"5029",1999,17149,29137
"5030",1999,17149,29205
"5031",1999,17149,29007
"5032",1999,17149,29139
"5033",1999,20209,29101
"5034",1999,20209,29107
"5035",1999,20209,29177
"5036",1999,20209,29049
"5037",1999,5015,29043
"5038",1999,5015,29109
"5039",1999,5015,29067
"5040",1999,20091,29083
"5041",1999,20091,29101
"5042",1999,20091,29107
"5043",1999,20091,29177
"5044",1999,20037,29039
"5045",1999,20037,29057
"5046",1999,20037,29185
"5047",1999,20037,29109
"5048",1999,19185,29079
"5049",1999,19185,29211
"5050",1999,19185,29001
"5051",1999,17083,29071
"5052",1999,17083,29219
"5053",1999,19071,31109
"5054",1999,19071,31155
"5055",1999,19071,31097
"5056",1999,5009,29043
"5057",1999,5009,29067
"5058",1999,20107,29083
"5059",1999,20107,29185
"5060",1999,20107,29039
"5061",1999,17133,29071
"5062",1999,17133,29187
"5063",1999,17133,29221
"5064",1999,5021,29035
"5065",1999,5021,29207
"5066",1999,5021,29223
"5067",1999,17013,29007
"5068",1999,17013,29139
"5069",1999,17013,29071
"5070",1999,17013,29219
"5071",1999,19145,29075
"5072",1999,19053,29079
"5073",1999,19053,29211
"5074",1999,19053,29061
"5075",1999,19053,29075
"5076",1999,5135,29035
"5077",1999,5135,29203
"5078",1999,19111,29103
"5079",1999,20043,29063
"5080",1999,20043,29075
"5081",1999,20043,29049
"5082",1999,17181,29017
"5083",1999,17181,29207
"5084",1999,17181,29123
"5085",1999,17181,29187
"5086",1999,20021,29109
"5087",1999,20021,29057
"5088",1999,20021,40097
"5089",1999,20021,40131
"5090",1999,19159,29075
"5091",1999,19159,29061
"5092",1999,19159,29079
"5093",1999,5093,29207
"5094",1999,5093,47033
"5095",1999,5093,47075
"5096",1999,5093,47053
"5097",1999,5007,29109
"5098",1999,5007,40021
"5099",1999,5007,40097
"5100",1999,5049,29067
"5101",1999,5049,29035
"5102",1999,5049,29203
"5103",1999,5049,29215
"5104",1999,20005,29049
"5105",1999,20005,29063
"5106",1999,19173,29075
"5107",1999,20011,29039
"5108",1999,20011,29185
"5109",1999,5031,29207
"5110",1999,5121,29035
"5111",1999,5121,29203
"5112",1999,19007,29001
"5113",1999,19007,29211
"5114",1999,5089,29067
"5115",1999,5089,29043
"5116",1999,20103,29049
"5117",1999,5055,29207
"5118",1999,5005,29067
"5119",1999,17163,29071
"5120",1999,21105,47017
"5121",1999,21105,47053
"5122",1999,17077,29017
"5123",1999,17077,29123
"5124",1999,17077,29187
"5125",1999,17001,29137
"5126",1999,17001,29205
"5127",1999,17001,29103
"5128",1999,16049,30023
"5129",1999,16049,30039
"5130",1999,16049,30029
"5131",1999,16049,30047
"5132",1999,16049,30077
"5133",1999,16049,41061
"5134",1999,16021,30029
"5135",1999,16021,53065
"5136",1999,16017,30029
"5137",1999,16017,30047
"5138",1999,16017,53043
"5139",1999,16017,53065
"5140",1999,16079,30029
"5141",1999,16079,30047
"5142",1999,16033,30023
"5143",1999,16033,30093
"5144",1999,16059,30023
"5145",1999,16059,30093
"5146",1999,16059,30039
"5147",1999,16035,30029
"5148",1999,16035,30039
"5149",1999,16035,30047
"5150",1999,16035,30077
"5151",1999,16043,30007
"5152",1999,16043,30043
"5153",1999,16043,30059
"5154",1999,16043,30023
"5155",1999,16043,30093
"5156",1999,16043,56013
"5157",1999,16043,56035
"5158",1999,29087,31097
"5159",1999,20201,31059
"5160",1999,20201,31151
"5161",1999,20201,31097
"5162",1999,20201,31109
"5163",1999,8095,31085
"5164",1999,8095,31101
"5165",1999,8095,31111
"5166",1999,20153,31085
"5167",1999,20153,31063
"5168",1999,20157,31059
"5169",1999,20157,31151
"5170",1999,20157,31035
"5171",1999,20183,31001
"5172",1999,20183,31035
"5173",1999,20183,31099
"5174",1999,20183,31137
"5175",1999,19085,31053
"5176",1999,19085,31039
"5177",1999,20117,31097
"5178",1999,20117,31109
"5179",1999,20117,31151
"5180",1999,20039,31063
"5181",1999,20039,31073
"5182",1999,20039,31137
"5183",1999,20131,31097
"5184",1999,20147,31099
"5185",1999,20147,31137
"5186",1999,19193,31039
"5187",1999,19193,31179
"5188",1999,8075,31069
"5189",1999,8075,31123
"5190",1999,29005,31097
"5191",1999,29005,31109
"5192",1999,20089,31001
"5193",1999,20089,31035
"5194",1999,20089,31099
"5195",1999,20089,31059
"5196",1999,8115,31069
"5197",1999,8115,31123
"5198",1999,8115,31085
"5199",1999,8115,31101
"5200",1999,8115,31111
"5201",1999,19155,31053
"5202",1999,19155,31155
"5203",1999,19133,31039
"5204",1999,19133,31179
"5205",1999,19133,31053
"5206",1999,19129,31155
"5207",1999,19129,31109
"5208",1999,20137,31099
"5209",1999,20137,31137
"5210",1999,20137,31063
"5211",1999,20137,31073
"5212",1999,8123,56031
"5213",1999,20023,31085
"5214",1999,6049,32001
"5215",1999,6049,32027
"5216",1999,6049,32029
"5217",1999,6049,41017
"5218",1999,6049,41019
"5219",1999,6049,41039
"5220",1999,6051,32001
"5221",1999,6051,32029
"5222",1999,16073,32011
"5223",1999,16073,32015
"5224",1999,16073,32027
"5225",1999,16073,41023
"5226",1999,6091,32001
"5227",1999,6091,32027
"5228",1999,6091,32029
"5229",1999,16031,32011
"5230",1999,16031,32015
"5231",1999,16031,49011
"5232",1999,16031,49057
"5233",1999,6057,32001
"5234",1999,6057,32027
"5235",1999,6057,32029
"5236",1999,6027,32001
"5237",1999,6027,32011
"5238",1999,6027,32015
"5239",1999,6061,32029
"5240",1999,6061,32001
"5241",1999,6061,32027
"5242",1999,6035,32001
"5243",1999,6035,32027
"5244",1999,6035,32029
"5245",1999,16083,32011
"5246",1999,16083,32015
"5247",1999,23031,33001
"5248",1999,23031,33013
"5249",1999,25009,33013
"5250",1999,25027,33013
"5251",1999,25017,33013
"5252",1999,23017,33001
"5253",1999,4011,35029
"5254",1999,4011,35051
"5255",1999,4011,35053
"5256",1999,8007,35043
"5257",1999,8007,35028
"5258",1999,8007,35033
"5259",1999,8007,35049
"5260",1999,8067,35043
"5261",1999,8071,35021
"5262",1999,8071,35033
"5263",1999,8023,35021
"5264",1999,8023,35033
"5265",1999,4003,35029
"5266",1999,8021,35028
"5267",1999,8021,35033
"5268",1999,8021,35043
"5269",1999,8021,35049
"5270",1999,8083,35043
"5271",1999,8083,49015
"5272",1999,8083,49017
"5273",1999,8083,49055
"5274",1999,34003,36059
"5275",1999,34003,36047
"5276",1999,34003,36081
"5277",1999,34037,36111
"5278",1999,34037,42025
"5279",1999,34037,42069
"5280",1999,34037,42079
"5281",1999,34031,36111
"5282",1999,25003,36001
"5283",1999,25003,36039
"5284",1999,25003,36111
