cofip_nbr,mean_temp_jan_nbr,mean_sunlight_jan_nbr,mean_sunlight_july_nbr,mean_humidity_july_nbr,top_code_nbr,pct_water_nbr,ln_pct_water_nbr,jan_tmp_z_nbr,jan_sun_z_nbr,jul_temp_z_nbr,jul_hum_z_nbr,top_z_nbr,pct_water_z_nbr,amen_scale_nbr
21099,35.1,128,75.6,60,14,0.47,3.858,0.18525,-0.7078,0.26048,-0.27427,0.77701,-0.30877,-0.07
21101,34.6,131,77.6,59,4,5.8,6.363,0.14388,-0.61747,-0.32035,-0.20582,-0.73966,1.01735,-0.72
21103,32.8,131,75.7,63,14,0.61,4.119,-0.00502,-0.61747,0.03549,-0.47965,0.77701,-0.17079,-0.46
21105,36.6,131,78.2,59,4,3.35,5.815,0.30933,-0.61747,-0.30941,-0.20582,-0.73966,0.72701,-0.84
21107,35.9,131,77.9,59,14,0.66,4.196,0.25143,-0.61747,-0.28904,-0.20582,0.77701,-0.13011,-0.21
21109,36.1,125,76.2,66,19,0.07,1.935,0.26797,-0.79812,0.18528,-0.68502,1.53535,-1.32671,-0.82
21111,33.3,128,76.9,60,14,3.38,5.824,0.03634,-0.7078,-0.2441,-0.27427,0.77701,0.73203,0.32
21113,32.9,131,76.2,63,4,0.75,4.311,0.00325,-0.61747,-0.09034,-0.47965,-0.73966,-0.06907,-1.99
21115,38.1,125,77.1,66,19,0.91,4.51,0.43342,-0.79812,0.11555,-0.68502,1.53535,0.0363,0.64
21117,32.1,131,76.2,63,5,1.45,4.98,-0.06293,-0.61747,-0.15924,-0.47965,-0.588,0.28511,-1.62
21119,38.1,125,77.1,66,20,0.23,3.145,0.43342,-0.79812,0.11555,-0.68502,1.68702,-0.68607,0.07
21121,37.8,125,76,66,19,0.01,0.031,0.40861,-0.79812,0.38548,-0.68502,1.53535,-2.33452,-1.49
21123,33.2,128,75.8,60,14,0.11,2.398,0.02807,-0.7078,0.04305,-0.27427,0.77701,-1.08193,-1.22
21125,37.8,125,76,66,19,1.82,5.203,0.40861,-0.79812,0.38548,-0.68502,1.53535,0.40323,1.25
21127,34.5,125,75.8,66,19,0.31,3.432,0.13561,-0.79812,0.15502,-0.68502,1.53535,-0.5343,-0.19
21129,36,125,75.5,66,19,0.64,4.165,0.2597,-0.79812,0.36488,-0.68502,1.53535,-0.14639,0.53
21131,36,125,75.5,66,20,0.08,2.099,0.2597,-0.79812,0.36488,-0.68502,1.68702,-1.23976,-0.41
21133,34.4,125,73,66,20,0.02,0.725,0.12734,-0.79812,0.89927,-0.68502,1.68702,-1.96742,-0.74
21135,32.4,125,74.8,66,19,2.26,5.422,-0.03811,-0.79812,0.24303,-0.68502,1.53535,0.51906,0.78
21137,36.1,131,76.2,63,14,0.06,1.83,0.26797,-0.61747,0.18528,-0.47965,0.77701,-1.38218,-1.25
21139,36,131,79.2,59,14,7.63,6.637,0.2597,-0.61747,-0.62997,-0.20582,0.77701,1.16231,0.75
21141,35.6,131,77.8,59,14,0.25,3.231,0.22661,-0.61747,-0.28799,-0.20582,0.77701,-0.64066,-0.75
21143,36,131,77.8,59,14,15.88,7.37,0.2597,-0.61747,-0.25354,-0.20582,0.77701,1.55024,1.51
21145,36,131,79.2,59,4,6.33,6.45,0.2597,-0.61747,-0.62997,-0.20582,-0.73966,1.06313,-0.87
21147,37.8,125,76,66,19,0.68,4.223,0.40861,-0.79812,0.38548,-0.68502,1.53535,-0.11541,0.73
21149,35.4,131,77,59,4,0.73,4.296,0.21006,-0.61747,-0.09012,-0.20582,-0.73966,-0.07714,-1.52
21151,36.1,131,76.2,63,14,0.55,4,0.26797,-0.61747,0.18528,-0.47965,0.77701,-0.23355,-0.1
21153,36,125,75.5,66,19,0,0,0.2597,-0.79812,0.36488,-0.68502,1.53535,-2.35103,-1.67
21155,33.8,128,75.4,60,14,0.06,1.801,0.0777,-0.7078,0.20228,-0.27427,0.77701,-1.39785,-1.32
21157,36.6,131,78.2,59,4,10.4,6.947,0.30933,-0.61747,-0.30941,-0.20582,-0.73966,1.32652,-0.24
21159,38.1,125,77.1,66,19,0.05,1.561,0.43342,-0.79812,0.11555,-0.68502,1.53535,-1.52452,-0.92
21161,32.4,131,74.8,63,14,2.23,5.405,-0.03811,-0.61747,0.24303,-0.47965,0.77701,0.51028,0.4
21163,34.6,128,76.8,60,14,4.85,6.183,0.14388,-0.7078,-0.10525,-0.27427,0.77701,0.92196,0.76
21165,34.9,125,76,66,19,1.03,4.638,0.1687,-0.79812,0.1357,-0.68502,1.53535,0.10426,0.46
21167,33.8,131,75.4,63,14,0.87,4.465,0.0777,-0.61747,0.20228,-0.47965,0.77701,0.01242,-0.03
21169,35.1,128,75.6,60,4,0.02,0.878,0.18525,-0.7078,0.26048,-0.27427,-0.73966,-1.88636,-3.16
21171,37.3,128,77.3,60,15,0.39,3.667,0.36724,-0.7078,-0.00713,-0.27427,0.92868,-0.40984,-0.1
21173,34.9,131,76,63,14,0.11,2.357,0.1687,-0.61747,0.1357,-0.47965,0.77701,-1.10322,-1.12
21175,34.6,125,75.1,66,19,0.64,4.152,0.14388,-0.79812,0.35185,-0.68502,1.53535,-0.15304,0.39
21177,35.9,131,77.1,59,14,0.99,4.592,0.25143,-0.61747,-0.07394,-0.20582,0.77701,0.07948,0.21
21179,33.2,128,75.8,60,14,0.33,3.511,0.02807,-0.7078,0.04305,-0.27427,0.77701,-0.4925,-0.63
21181,32.9,131,76.2,63,14,0.12,2.501,0.00325,-0.61747,-0.09034,-0.47965,0.77701,-1.02729,-1.43
21183,35.4,131,77,59,14,0.49,3.897,0.21006,-0.61747,-0.09012,-0.20582,0.77701,-0.28806,-0.21
21185,33.2,131,75.3,63,4,3.74,5.925,0.02807,-0.61747,0.17749,-0.47965,-0.73966,0.78554,-0.85
21187,31.8,131,75.6,63,14,0.57,4.039,-0.08775,-0.61747,-0.02376,-0.47965,0.77701,-0.2132,-0.64
21189,36,125,75.5,66,19,0,0,0.2597,-0.79812,0.36488,-0.68502,1.53535,-2.35103,-1.67
21191,31.8,131,75.6,63,14,0.47,3.856,-0.08775,-0.61747,-0.02376,-0.47965,0.77701,-0.30997,-0.74
21193,38.1,125,77.1,66,20,0.14,2.66,0.43342,-0.79812,0.11555,-0.68502,1.68702,-0.94282,-0.19
21195,38.1,125,77.1,66,20,0.15,2.688,0.43342,-0.79812,0.11555,-0.68502,1.68702,-0.92809,-0.18
21197,34.9,125,76,66,19,0.04,1.357,0.1687,-0.79812,0.1357,-0.68502,1.53535,-1.63274,-1.28
21199,37.8,125,76,66,14,2.28,5.43,0.40861,-0.79812,0.38548,-0.68502,0.77701,0.52337,0.61
21201,33.4,131,76.1,63,14,0.04,1.385,0.04461,-0.61747,-0.02039,-0.47965,0.77701,-1.61779,-1.91
21203,36.1,125,76.2,66,19,0.17,2.832,0.26797,-0.79812,0.18528,-0.68502,1.53535,-0.85201,-0.35
21205,34.6,125,75.1,66,19,1.9,5.245,0.14388,-0.79812,0.35185,-0.68502,1.53535,0.42554,0.97
21207,34.9,128,76.9,60,15,10.36,6.943,0.1687,-0.7078,-0.10629,-0.27427,0.92868,1.32403,1.33
21209,33.4,131,76.1,63,14,0.04,1.437,0.04461,-0.61747,-0.02039,-0.47965,0.77701,-1.59063,-1.89
21211,32.8,131,75.7,63,14,0.38,3.641,-0.00502,-0.61747,0.03549,-0.47965,0.77701,-0.4239,-0.71
21213,35.6,131,77.8,59,4,0,0,0.22661,-0.61747,-0.28799,-0.20582,-0.73966,-2.35103,-3.98
21215,32.8,131,75.7,63,14,3.07,5.727,-0.00502,-0.61747,0.03549,-0.47965,0.77701,0.68055,0.39
21217,34.9,128,76.9,60,14,2.61,5.563,0.1687,-0.7078,-0.10629,-0.27427,0.77701,0.59367,0.45
21219,35.6,131,77.8,59,14,0.16,2.8,0.22661,-0.61747,-0.28799,-0.20582,0.77701,-0.86884,-0.98
21221,35.1,131,77.8,59,14,7.85,6.665,0.18525,-0.61747,-0.33106,-0.20582,0.77701,1.17728,0.99
21223,33.7,131,77.4,63,14,4.72,6.158,0.06943,-0.61747,-0.34409,-0.47965,0.77701,0.9085,0.31
21225,34.6,131,77.6,59,14,5.04,6.223,0.14388,-0.61747,-0.32035,-0.20582,0.77701,0.9432,0.72
21227,35.6,128,78.1,60,14,0.45,3.813,0.22661,-0.7078,-0.36866,-0.27427,0.77701,-0.33274,-0.68
21229,33.8,131,75.4,63,14,0.31,3.429,0.0777,-0.61747,0.20228,-0.47965,0.77701,-0.53599,-0.58
21231,31.8,125,75.6,66,19,5.12,6.239,-0.08775,-0.79812,-0.02376,-0.68502,1.53535,0.95134,0.89
21233,34.6,131,77.6,59,4,0.29,3.374,0.14388,-0.61747,-0.32035,-0.20582,-0.73966,-0.56508,-2.3
21235,37.8,125,76,66,20,1.12,4.719,0.40861,-0.79812,0.38548,-0.68502,1.68702,0.1471,1.15
21237,36,125,75.5,66,19,0.04,1.278,0.2597,-0.79812,0.36488,-0.68502,1.53535,-1.67454,-1
21239,32.9,131,76.2,63,4,0.68,4.215,0.00325,-0.61747,-0.09034,-0.47965,-0.73966,-0.11975,-2.04
22001,52.8,134,82.5,70,1,0.35,3.568,1.64949,-0.52714,-0.07028,-0.95884,-1.19466,-0.46259,-1.56
22003,50,134,82.1,70,1,0.15,2.709,1.41786,-0.52714,-0.20389,-0.95884,-1.19466,-0.91689,-2.38
22005,53.8,121,82.5,80,1,3.75,5.926,1.73222,-0.91856,0.01585,-1.64342,-1.19466,0.78591,-1.22
22007,54.3,128,82.4,75,1,7.1,6.565,1.77358,-0.7078,0.08581,-1.30113,-1.19466,1.12391,-0.22
22009,49.7,139,82.1,69,1,3.84,5.951,1.39304,-0.3766,-0.22973,-0.89039,-1.19466,0.79882,-0.5
22011,50.8,134,81.5,70,1,0.51,3.922,1.48404,-0.52714,0.02634,-0.95884,-1.19466,-0.27484,-1.45
22013,45.6,153,81.8,58,4,1.35,4.908,1.05387,0.04493,-0.5022,-0.13736,-0.73966,0.24674,-0.03
22015,44.9,159,82.1,56,2,3.29,5.797,0.99596,0.22558,-0.64316,-0.00045,-1.043,0.71753,0.25
22017,47.2,159,83.2,56,2,5.86,6.373,1.18623,0.22558,-0.74083,-0.00045,-1.043,1.02245,0.65
22019,52.3,134,82.4,70,1,2.12,5.357,1.60813,-0.52714,-0.08645,-0.95884,-1.19466,0.48485,-0.67
22021,47.6,153,82.5,58,4,2.09,5.343,1.21932,0.04493,-0.51816,-0.13736,-0.73966,0.47726,0.35
22023,51.4,134,81.8,70,1,32.03,8.072,1.53367,-0.52714,-0.00265,-0.95884,-1.19466,1.92171,0.77
22025,49.4,139,81.9,69,4,4.84,6.182,1.36822,-0.3766,-0.20179,-0.89039,-0.73966,0.92137,0.08
22027,45.6,153,81.8,58,4,1.68,5.125,1.05387,0.04493,-0.5022,-0.13736,-0.73966,0.36194,0.08
22029,49.4,139,81.9,69,1,6.99,6.55,1.36822,-0.3766,-0.20179,-0.89039,-1.19466,1.1162,-0.18
22031,47.2,159,83.2,56,4,1.93,5.264,1.18623,0.22558,-0.74083,-0.00045,-0.73966,0.4355,0.37
22033,51,131,82,71,1,3.17,5.759,1.50058,-0.61747,-0.09087,-1.0273,-1.19466,0.69747,-0.73
22035,46,143,82.9,71,1,4.75,6.163,1.08696,-0.25616,-0.76352,-1.0273,-1.19466,0.91125,-1.24
22037,50.9,131,81,71,1,0.5,3.917,1.49231,-0.61747,0.16939,-1.0273,-1.19466,-0.27759,-1.46
22039,51.5,139,82.4,69,1,2.26,5.419,1.54195,-0.3766,-0.15536,-0.89039,-1.19466,0.51725,-0.56
22041,47.6,143,82.5,71,1,1.9,5.246,1.21932,-0.25616,-0.51816,-1.0273,-1.19466,0.42581,-1.35
22043,47.7,139,80.9,69,4,2.93,5.681,1.22759,-0.3766,-0.07934,-0.89039,-0.73966,0.65591,-0.2
22045,51.9,128,81.9,75,1,44.21,8.394,1.57504,-0.7078,0.01353,-1.30113,-1.19466,2.0923,0.48
22047,52.3,128,81.8,75,1,5.24,6.261,1.60813,-0.7078,0.07487,-1.30113,-1.19466,0.96342,-0.56
22049,46.9,153,82.3,58,4,1.8,5.19,1.16141,0.04493,-0.52467,-0.13736,-0.73966,0.39645,0.2
22051,52.9,121,81.9,80,1,52.38,8.564,1.65776,-0.91856,0.09966,-1.64342,-1.19466,2.18208,0.18
22053,52.8,134,82.5,70,1,0.95,4.554,1.64949,-0.52714,-0.07028,-0.95884,-1.19466,0.05979,-1.04
22055,51.9,128,81.9,75,1,0.17,2.834,1.57504,-0.7078,0.01353,-1.30113,-1.19466,-0.85077,-2.47
22057,54.3,121,81.7,80,1,26.32,7.875,1.77358,-0.91856,0.27402,-1.64342,-1.19466,1.81775,0.11
22059,48.7,139,82.2,69,4,5.82,6.366,1.31031,-0.3766,-0.34275,-0.89039,-0.73966,1.01869,-0.02
22061,45.8,153,81.6,58,4,0.19,2.936,1.07041,0.04493,-0.4312,-0.13736,-0.73966,-0.79678,-0.99
22063,52.3,131,81.6,71,1,7.8,6.659,1.60813,-0.61747,0.12865,-1.0273,-1.19466,1.17395,0.07
22065,46.8,143,81,71,1,4.07,6.008,1.15314,-0.25616,-0.18374,-1.0273,-1.19466,0.8291,-0.68
22067,46.8,143,83.2,71,1,1.36,4.913,1.15314,-0.25616,-0.77528,-1.0273,-1.19466,0.24936,-1.85
22069,49.4,149,82.9,62,4,3.31,5.801,1.36822,-0.07551,-0.47067,-0.41119,-0.73966,0.71966,0.39
22071,52.9,121,81.9,80,1,48.42,8.485,1.65776,-0.91856,0.09966,-1.64342,-1.19466,2.14046,0.14
22073,46.7,153,82.3,58,4,3.44,5.841,1.14486,0.04493,-0.5419,-0.13736,-0.73966,0.74073,0.51
22075,52.9,121,81.9,80,1,65.22,8.783,1.65776,-0.91856,0.09966,-1.64342,-1.19466,2.29816,0.3
22077,51.8,139,81.7,69,1,5.64,6.336,1.56676,-0.3766,0.0587,-0.89039,-1.19466,1.00273,0.17
22079,47.7,139,80.9,69,4,2.89,5.667,1.22759,-0.3766,-0.07934,-0.89039,-0.73966,0.64867,-0.21
22081,49.4,159,82.9,56,4,3.36,5.816,1.36822,0.22558,-0.47067,-0.00045,-0.73966,0.72779,1.11
22083,46.7,143,82.3,71,1,1.07,4.674,1.14486,-0.25616,-0.5419,-1.0273,-1.19466,0.1233,-1.75
22085,49.7,149,81.4,62,4,14.46,7.276,1.39304,-0.07551,-0.04152,-0.41119,-0.73966,1.50065,1.63
22087,52.9,121,81.9,80,1,74.07,8.91,1.65776,-0.91856,0.09966,-1.64342,-1.19466,2.36548,0.37
22089,52.9,121,81.9,80,1,30.85,8.034,1.65776,-0.91856,0.09966,-1.64342,-1.19466,1.90181,-0.1
22091,50.5,131,81.6,71,1,0.27,3.282,1.45922,-0.61747,-0.02639,-1.0273,-1.19466,-0.61394,-2.02
22093,53.8,121,82.5,80,1,4.52,6.114,1.73222,-0.91856,0.01585,-1.64342,-1.19466,0.88551,-1.12
22095,51.7,121,82.4,80,1,37.07,8.218,1.55849,-0.91856,-0.13813,-1.64342,-1.19466,1.99907,-0.34
22097,51.8,139,81.7,69,1,1.08,4.686,1.56676,-0.3766,0.0587,-0.89039,-1.19466,0.1295,-0.71
22099,51.9,128,81.9,75,1,9.38,6.844,1.57504,-0.7078,0.01353,-1.30113,-1.19466,1.27179,-0.34
22101,53.7,128,81.7,75,1,45.22,8.417,1.72394,-0.7078,0.22234,-1.30113,-1.19466,2.10429,0.85
22103,52.2,131,81.2,71,1,23.99,7.783,1.59985,-0.61747,0.22759,-1.0273,-1.19466,1.76875,0.76
22105,52.3,131,81.6,71,1,3.99,5.99,1.60813,-0.61747,0.12865,-1.0273,-1.19466,0.81973,-0.28
22107,48.1,143,81.8,71,1,6.04,6.403,1.26068,-0.25616,-0.28688,-1.0273,-1.19466,1.03848,-0.47
22109,55.2,121,81.6,80,1,39.66,8.286,1.84803,-0.91856,0.37843,-1.64342,-1.19466,2.03487,0.5
22111,46.8,153,83.2,58,4,3.06,5.723,1.15314,0.04493,-0.77528,-0.13736,-0.73966,0.67824,0.22
22113,51.5,134,82.5,70,1,23.7,7.77,1.54195,-0.52714,-0.18225,-0.95884,-1.19466,1.76221,0.44
22115,49.7,149,81.4,62,4,0.98,4.581,1.39304,-0.07551,-0.04152,-0.41119,-0.73966,0.07405,0.2
22117,50.3,131,82.3,71,1,0.95,4.55,1.44268,-0.61747,-0.23183,-1.0273,-1.19466,0.0577,-1.57
22119,46.3,159,82.3,56,4,3.12,5.743,1.11177,0.22558,-0.57635,-0.00045,-0.73966,0.68919,0.71
22121,51,139,82,69,1,6.1,6.413,1.50058,-0.3766,-0.09087,-0.89039,-1.19466,1.04379,-0.01
22123,46,143,82.9,71,1,0.26,3.24,1.08696,-0.25616,-0.76352,-1.0273,-1.19466,-0.63603,-2.79
22125,50.9,131,81,71,1,4.7,6.152,1.49231,-0.61747,0.16939,-1.0273,-1.19466,0.90548,-0.27
22127,48.4,153,82.2,58,4,0.67,4.208,1.2855,0.04493,-0.36859,-0.13736,-0.73966,-0.12381,-0.04
23001,20.4,159,70,73,10,5.42,6.296,-1.03082,0.22558,0.50008,-1.16422,0.17034,0.98149,-0.32
23003,12.6,157,66.1,70,15,2.3,5.439,-1.67608,0.16536,0.87689,-0.95884,0.92868,0.52814,-0.14
23005,21.5,154,68,75,10,31.34,8.05,-0.93982,0.07504,1.13258,-1.30113,0.17034,1.91021,1.05
23007,16.6,159,67.8,73,16,2.66,5.585,-1.34518,0.22558,0.76432,-1.16422,1.08035,0.60508,0.17
23009,23.7,154,66.4,75,10,32.41,8.084,-0.75783,0.07504,1.75228,-1.30113,0.17034,1.92801,1.87
23011,19.3,159,69.6,73,10,8.81,6.781,-1.12182,0.22558,0.51289,-1.16422,0.17034,1.23824,-0.14
23013,23.3,154,66.9,75,10,67.99,8.825,-0.79092,0.07504,1.58338,-1.30113,0.17034,2.32014,2.06
23015,23.3,154,66.9,75,9,34.91,8.158,-0.79092,0.07504,1.58338,-1.30113,0.01867,1.96732,1.55
23017,18.6,159,68.2,73,20,4.47,6.103,-1.17973,0.22558,0.82903,-1.16422,1.68702,0.87935,1.28
23019,15.6,159,66.8,73,9,4.51,6.112,-1.4279,0.22558,0.94706,-1.16422,0.01867,0.88404,-0.52
23021,12.5,157,64.4,70,16,9.39,6.845,-1.68435,0.16536,1.32537,-0.95884,1.08035,1.27235,1.2
23023,21.5,154,68,75,10,31.4,8.052,-0.93982,0.07504,1.13258,-1.30113,0.17034,1.91125,1.05
23025,17.2,159,67.9,73,16,4.12,6.022,-1.29554,0.22558,0.78911,-1.16422,1.08035,0.8366,0.47
23027,19.4,154,68.3,75,10,14.42,7.274,-1.11355,0.07504,0.87104,-1.30113,0.17034,1.49939,0.2
23029,22.6,154,61.8,75,10,21.09,7.654,-0.84882,0.07504,2.89438,-1.30113,0.17034,1.70057,2.69
23031,21.5,154,68,75,10,22.06,7.699,-0.93982,0.07504,1.13258,-1.30113,0.17034,1.72427,0.86
24001,29,137,70.5,60,16,1.02,4.629,-0.31938,-0.43682,1.10636,-0.27427,1.08035,0.09916,1.26
24003,33.9,149,75.5,65,4,29.25,7.981,0.08598,-0.07551,0.18401,-0.61656,-0.73966,1.87362,0.71
24005,36.1,146,79.4,65,5,12.24,7.11,0.26797,-0.16583,-0.67514,-0.61656,-0.588,1.41254,-0.37
24009,35.9,158,76.7,72,4,37.65,8.233,0.25143,0.19547,0.03361,-1.09576,-0.73966,2.00724,0.65
24011,34.9,158,77.1,72,1,1.82,5.202,0.1687,0.19547,-0.16007,-1.09576,-1.19466,0.40237,-1.68
24013,31.4,146,74.5,65,5,0.72,4.28,-0.12084,-0.16583,0.23756,-0.61656,-0.588,-0.08519,-1.34
24015,32.6,146,76.1,65,5,16.69,7.42,-0.02157,-0.16583,-0.08929,-0.61656,-0.588,1.57655,0.1
24017,35.7,158,76.4,72,4,28.32,7.949,0.23488,0.19547,0.09705,-1.09576,-0.73966,1.85658,0.55
24019,35.8,158,76.9,72,1,43.28,8.373,0.24315,0.19547,-0.02878,-1.09576,-1.19466,2.08102,0.2
24021,31.7,146,75.4,65,16,0.67,4.2,-0.09602,-0.16583,0.02141,-0.61656,1.08035,-0.12788,0.1
24023,27.5,112,67.4,72,16,1.21,4.795,-0.44347,-1.18954,1.81069,-1.09576,1.08035,0.18701,0.35
24025,30.9,146,75.2,65,5,16.4,7.402,-0.1622,-0.16583,0.00628,-0.61656,-0.588,1.56729,0.04
24027,32.3,146,74.8,65,5,0.54,3.997,-0.04639,-0.16583,0.23441,-0.61656,-0.588,-0.23535,-1.42
24029,34.1,146,77.3,65,1,32.55,8.088,0.10252,-0.16583,-0.28275,-0.61656,-1.19466,1.93032,-0.23
24031,33.9,146,75.5,65,5,2.3,5.439,0.08598,-0.16583,0.18401,-0.61656,-0.588,0.52788,-0.57
24033,34.1,149,75.8,65,4,2.61,5.563,0.10252,-0.07551,0.12057,-0.61656,-0.73966,0.59389,-0.61
24035,33.8,146,76.2,65,1,26.99,7.901,0.0777,-0.16583,-0.01282,-0.61656,-1.19466,1.83106,-0.08
24037,37.3,158,78.7,72,4,52.74,8.571,0.36724,0.19547,-0.38356,-1.09576,-0.73966,2.18575,0.53
24039,38,158,79.3,72,1,46.43,8.443,0.42515,0.19547,-0.4846,-1.09576,-1.19466,2.11824,-0.04
24041,35.5,158,77.1,72,1,43.55,8.379,0.21834,0.19547,-0.10839,-1.09576,-1.19466,2.0843,0.1
24043,31.3,137,74.8,60,16,2.01,5.305,-0.12911,-0.43682,0.14828,-0.27427,1.08035,0.45689,0.85
24045,37.5,158,77.3,72,1,5.65,6.337,0.38379,0.19547,0.01009,-1.09576,-1.19466,1.00356,-0.7
24047,36.6,158,76.3,72,1,31.88,8.067,0.30933,0.19547,0.20146,-1.09576,-1.19466,1.91932,0.34
24510,36.1,146,79.4,65,5,12.24,7.11,0.26797,-0.16583,-0.67514,-0.61656,-0.588,1.41249,-0.37
25001,31.4,152,72.7,66,4,69.69,8.849,-0.12084,0.01482,0.72154,-0.68502,-0.73966,2.33319,1.52
25003,22.1,132,67.6,62,16,1.58,5.062,-0.89019,-0.58736,1.29181,-0.41119,1.08035,0.32873,0.81
25005,27.5,152,71.4,66,4,19.56,7.579,-0.44347,0.01482,0.73518,-0.68502,-0.73966,1.6607,0.54
25007,31.8,152,68,66,4,75,8.923,-0.08775,0.01482,2.01973,-0.68502,-0.73966,2.37209,2.89
25009,27.8,152,69.7,66,4,39.9,8.291,-0.41865,0.01482,1.21811,-0.68502,-0.73966,2.03799,1.43
25011,23.2,129,71.3,66,16,3.13,5.745,-0.79919,-0.67769,0.3917,-0.68502,1.08035,0.69005,0
25013,27.1,129,73.6,66,16,2.47,5.508,-0.47656,-0.67769,0.10919,-0.68502,1.08035,0.56484,-0.08
25015,23.6,129,71.5,66,16,3.01,5.708,-0.7661,-0.67769,0.37238,-0.68502,1.08035,0.67066,-0.01
25017,26,129,73.1,66,9,2.84,5.649,-0.56756,-0.67769,0.14888,-0.68502,0.01867,0.63936,-1.12
25019,31.8,152,68,66,4,75,8.923,-0.08775,0.01482,2.01973,-0.68502,-0.73966,2.37209,2.89
25021,26.2,129,71.1,66,4,9.99,6.907,-0.55101,-0.67769,0.70387,-0.68502,-0.73966,1.30508,-0.64
25023,29.8,152,72.2,66,4,39.59,8.284,-0.2532,0.01482,0.71817,-0.68502,-0.73966,2.03387,1.09
25025,29.2,152,73.3,66,4,51.26,8.542,-0.30283,0.01482,0.37073,-0.68502,-0.73966,2.17066,0.83
25027,23.6,129,70.1,66,14,4.18,6.035,-0.7661,-0.67769,0.74881,-0.68502,0.77701,0.84334,0.24
26001,18.5,110,67.1,59,9,62.33,8.738,-1.188,-1.24976,1.11618,-0.20582,0.01867,1.86155,0.35
26003,18.2,97,64.9,67,4,75,8.923,-1.21282,-1.64118,1.68188,-0.75347,-0.73966,1.75376,-0.91
26005,25.4,102,71.4,56,4,54.87,8.61,-0.61719,-1.49063,0.5543,-0.00045,-0.73966,1.77509,-0.52
26007,17.8,110,65.5,59,4,66.13,8.797,-1.24591,-1.24976,1.4861,-0.20582,-0.73966,2.0282,0.07
26009,20.9,116,67.8,59,9,20.76,7.638,-0.98946,-1.06911,1.13468,-0.20582,0.01867,1.69229,0.58
26011,20.4,105,69.1,59,1,46.11,8.436,-1.03082,-1.4003,0.74207,-0.20582,-1.19466,2.05168,-1.04
26013,18.4,95,66.3,66,10,15.43,7.341,-1.19627,-1.70139,1.32267,-0.68502,0.17034,1.5351,-0.55
26015,23.6,104,71.8,60,4,3.6,5.886,-0.7661,-1.43041,0.29171,-0.27427,-0.73966,0.76474,-2.15
26017,23.1,105,72,59,1,29.59,7.993,-0.80746,-1.4003,0.19487,-0.20582,-1.19466,1.87979,-1.53
26019,20.8,116,68.7,59,9,62.62,8.742,-0.99773,-1.06911,0.88407,-0.20582,0.01867,2.11598,0.75
26021,25.9,102,71.4,56,4,63.89,8.762,-0.57583,-1.49063,0.59737,-0.00045,-0.73966,1.90825,-0.3
26023,23.9,104,71.1,60,2,2.33,5.451,-0.74128,-1.43041,0.50577,-0.27427,-1.043,0.53422,-2.45
26025,23.3,104,71.8,60,4,1.34,4.896,-0.79092,-1.43041,0.26587,-0.27427,-0.73966,0.24062,-2.73
26027,24.7,102,73,56,4,3.2,5.768,-0.6751,-1.49063,0.0638,-0.00045,-0.73966,0.7023,-2.14
26029,20.9,116,67.8,59,9,70.03,8.854,-0.98946,-1.06911,1.13468,-0.20582,0.01867,2.05252,0.94
26031,19.6,110,68,59,9,19.16,7.558,-1.097,-1.24976,0.96893,-0.20582,0.01867,1.64986,0.08
26033,14.2,97,63.8,67,4,42.14,8.346,-1.54372,-1.64118,1.63312,-0.75347,-0.73966,1.64024,-1.4
26035,19.7,105,68.7,59,4,1.46,4.983,-1.08873,-1.4003,0.78933,-0.20582,-0.73966,0.28645,-2.36
26037,22.6,104,71.3,60,2,0.54,3.994,-0.84882,-1.43041,0.34002,-0.27427,-1.043,-0.23658,-3.49
26039,18.1,110,67.4,59,4,0.93,4.533,-1.22109,-1.24976,1.00106,-0.20582,-0.73966,0.04829,-2.37
26041,17.4,97,66.7,67,2,41.25,8.325,-1.279,-1.64118,1.12899,-0.75347,-1.043,1.64753,-1.94
26043,14.4,95,66.9,66,4,1.39,4.932,-1.52717,-1.70139,0.81682,-0.68502,-0.73966,0.25986,-3.58
26045,23.1,104,71,60,4,0.44,3.773,-0.80746,-1.43041,0.46375,-0.27427,-0.73966,-0.35373,-3.14
26047,19.6,116,66.8,59,9,46.96,8.455,-1.097,-1.06911,1.29159,-0.20582,0.01867,1.98744,0.93
26049,22.3,112,69.7,58,4,1.49,5.006,-0.87364,-1.18954,0.74439,-0.13736,-0.73966,0.2991,-1.9
26051,19.7,105,68.7,59,4,1.86,5.227,-1.08873,-1.4003,0.78933,-0.20582,-0.73966,0.41593,-2.23
26053,12.6,95,67.5,66,10,25.37,7.839,-1.67608,-1.70139,0.50046,-0.68502,0.17034,1.69723,-1.69
26055,20.8,116,68.7,59,9,22.64,7.725,-0.99773,-1.06911,0.88407,-0.20582,0.01867,1.73797,0.37
26057,22.3,105,71.6,59,2,0.26,3.254,-0.87364,-1.4003,0.23352,-0.20582,-1.043,-0.62862,-3.92
26059,23.6,104,70.8,60,4,1.37,4.92,-0.7661,-1.43041,0.56059,-0.27427,-0.73966,0.25342,-2.4
26061,17,95,66.2,66,10,32.62,8.09,-1.31209,-1.70139,1.22897,-0.68502,0.17034,1.71533,-0.58
26063,21.9,105,68.4,59,2,60.86,8.714,-0.90673,-1.4003,1.05948,-0.20582,-1.043,1.76069,-0.74
