year,cofip_sub,cofip_nbr
2003,4005,49037
2003,32007,49003
2003,4015,49025
2003,33009,50017
2003,25003,50003
2003,36115,50021
2003,25011,50003
2003,33019,50025
2003,36115,50003
2003,33005,50025
2003,25011,50025
2003,36031,50007
2003,36115,50001
2003,36019,50013
2003,36083,50003
2003,33007,50009
2003,36031,50001
2003,36019,50007
2003,33009,50009
2003,33009,50027
2003,33019,50027
2003,33009,50005
2003,47067,51105
2003,37033,51590
2003,37145,51083
2003,47163,51169
2003,37009,51077
2003,37185,51025
2003,47091,51191
2003,24017,51059
2003,37073,51175
2003,21195,51195
2003,37053,51810
2003,37171,51077
2003,47073,51169
2003,37185,51117
2003,37073,51800
2003,37169,51141
2003,37029,51550
2003,37157,51089
2003,37091,51175
2003,37033,51143
2003,24031,51013
2003,37169,51089
2003,24021,51107
2003,37033,51083
2003,24031,51107
2003,37077,51117
2003,37157,51143
2003,21095,51105
2003,47025,51105
2003,37171,51035
2003,24039,51001
2003,24033,51059
2003,37131,51081
2003,47163,51520
2003,47067,51169
2003,37131,51025
2003,37077,51083
2003,37005,51077
2003,37181,51117
2003,24043,51107
2003,21013,51105
2003,24031,51059
2003,21133,51195
2003,37171,51141
2003,24039,51001
2003,37053,51550
2003,21095,51195
2003,47163,51191
2003,24033,51510
2003,47091,51077
2003,24047,51001
2003,21195,51051
2003,37131,51175
2003,21195,51027
2003,37029,51800
2003,41049,53005
2003,41009,53069
2003,41051,53059
2003,41009,53011
2003,41009,53015
2003,16021,53051
2003,16069,53075
2003,41007,53069
2003,41055,53039
2003,16057,53075
2003,16017,53063
2003,41063,53013
2003,16055,53063
2003,41059,53005
2003,41065,53039
2003,16069,53003
2003,41049,53039
2003,41063,53023
2003,41027,53039
2003,41063,53003
2003,41021,53039
2003,16009,53063
2003,41059,53013
2003,41059,53071
2003,16009,53075
2003,41027,53059
2003,16017,53051
2003,41051,53011
2003,24001,54057
2003,39105,54053
2003,24043,54065
2003,39029,54029
2003,51091,54075
2003,39081,54069
2003,42125,54069
2003,42125,54009
2003,39105,54107
2003,42051,54061
2003,51027,54059
2003,39053,54053
2003,39053,54011
2003,42059,54061
2003,24023,54077
2003,39013,54069
2003,39167,54107
2003,42059,54103
2003,51043,54003
2003,42051,54077
2003,51071,54055
2003,24043,54003
2003,39105,54035
2003,39009,54107
2003,39167,54095
2003,21159,54059
2003,51165,54071
2003,51107,54037
2003,51005,54025
2003,51091,54071
2003,51043,54037
2003,42125,54029
2003,21159,54099
2003,51165,54031
2003,51015,54071
2003,51069,54003
2003,24023,54057
2003,24001,54027
2003,51021,54055
2003,39081,54009
2003,51017,54075
2003,24001,54065
2003,51071,54063
2003,51069,54031
2003,39167,54073
2003,42007,54029
2003,42059,54051
2003,39111,54051
2003,21195,54059
2003,42125,54051
2003,51071,54089
2003,51045,54063
2003,21127,54099
2003,51171,54031
2003,51069,54027
2003,51069,54065
2003,39087,54011
2003,24043,54037
2003,51069,54037
2003,39111,54103
2003,51027,54047
2003,24023,54023
2003,39111,54095
2003,51185,54055
2003,39081,54029
2003,39013,54051
2003,39087,54099
2003,51185,54047
2003,51017,54025
2003,21019,54099
2003,51005,54063
2003,19005,55023
2003,27169,55011
2003,27169,55063
2003,27049,55091
2003,17201,55105
2003,17111,55059
2003,19061,55043
2003,27115,55031
2003,17201,55045
2003,27157,55011
2003,19043,55023
2003,26071,55041
2003,27017,55031
2003,17177,55065
2003,17177,55045
2003,26053,55051
2003,27025,55013
2003,17007,55127
2003,19043,55043
2003,17097,55059
2003,17085,55065
2003,27163,55093
2003,26071,55125
2003,17007,55105
2003,27055,55123
2003,27163,55095
2003,27055,55063
2003,17111,55127
2003,27157,55091
2003,27037,55093
2003,27115,55013
2003,26043,55075
2003,27169,55121
2003,26071,55037
2003,26109,55075
2003,26053,55125
2003,27049,55093
2003,27163,55109
2003,26043,55037
2003,19005,55123
2003,27137,55031
2003,27025,55095
2003,17085,55043
2003,46081,56011
2003,30075,56033
2003,31105,56021
2003,30009,56003
2003,46033,56045
2003,16043,56039
2003,46019,56011
2003,46081,56045
2003,49043,56041
2003,8069,56021
2003,30031,56029
2003,30011,56011
2003,16081,56039
2003,16019,56023
2003,49033,56023
2003,31165,56015
2003,8123,56021
2003,46033,56027
2003,30003,56033
2003,31157,56015
2003,8057,56001
2003,30075,56011
2003,30009,56029
2003,31165,56027
2003,46103,56045
2003,8107,56007
2003,8057,56007
2003,30031,56039
2003,8081,56007
2003,16029,56023
2003,16007,56023
2003,31007,56021
2003,31007,56015
2003,30067,56029
2003,49043,56037
2003,8069,56001
2003,8081,56037
2003,16019,56039
2003,49009,56037
2003,30003,56003
2003,30075,56005
2003,46047,56027
2003,49033,56041
2004,4027,6025
2004,4015,6071
2004,4012,6071
2004,4012,6025
2004,4012,6065
2004,4001,8083
2004,1003,12033
2004,1061,12131
2004,1039,12131
2004,1053,12091
2004,1069,12063
2004,1061,12063
2004,1039,12091
2004,1053,12033
2004,1061,12059
2004,1053,12113
2004,12065,13027
2004,12039,13087
2004,1113,13053
2004,1017,13145
2004,12065,13275
2004,12089,13049
2004,12073,13131
2004,1019,13055
2004,12003,13065
2004,1113,13259
2004,1081,13145
2004,1081,13215
2004,12047,13101
2004,1005,13061
2004,1071,13083
2004,1019,13115
2004,1069,13099
2004,12039,13131
2004,1017,13285
2004,12079,13185
2004,1067,13099
2004,1113,13215
2004,1111,13285
2004,1029,13233
2004,1111,13149
2004,12063,13253
2004,1005,13259
2004,12003,13049
2004,12073,13275
2004,1069,13253
2004,1049,13083
2004,12023,13065
2004,1029,13143
2004,12003,13299
2004,12047,13185
2004,1005,13239
2004,1111,13045
2004,1029,13045
2004,1049,13055
2004,1019,13233
2004,12079,13027
2004,12089,13039
2004,12023,13101
2004,1067,13061
2004,1049,13295
2004,12039,13253
2004,17075,18111
2004,17023,18167
2004,17185,18051
2004,17059,18129
2004,17185,18083
2004,17091,18111
2004,17031,18089
2004,17033,18153
2004,17101,18083
2004,17033,18083
2004,17091,18089
2004,17183,18007
2004,17075,18007
2004,17183,18171
2004,17193,18129
2004,17045,18165
2004,17023,18153
2004,17183,18165
2004,17193,18051
2004,17045,18167
2004,17197,18089
2004,17071,19057
2004,17085,19097
2004,17071,19111
2004,17067,19111
2004,17015,19097
2004,17161,19115
2004,17015,19045
2004,17085,19061
2004,17131,19115
2004,17131,19057
2004,17161,19139
2004,17161,19163
2004,17195,19045
2004,17161,19045
2004,8009,20129
2004,8063,20181
2004,8125,20023
2004,8061,20071
2004,8017,20071
2004,8099,20075
2004,8099,20071
2004,8017,20199
2004,8099,20187
2004,8009,20187
2004,8063,20023
2004,8063,20199
2004,18163,21101
2004,17069,21055
2004,17003,21007
2004,18019,21111
2004,18019,21223
2004,18019,21185
2004,17059,21225
2004,18173,21101
2004,18025,21163
2004,18029,21015
2004,18147,21059
2004,17153,21007
2004,18061,21093
2004,18061,21163
2004,18155,21015
2004,18077,21041
2004,17153,21145
2004,17127,21145
2004,18061,21111
2004,17069,21225
2004,18123,21163
2004,18129,21101
2004,18123,21091
2004,18147,21091
2004,18123,21027
2004,18043,21111
2004,18155,21077
2004,17127,21139
2004,18115,21015
2004,17151,21139
2004,17069,21139
2004,18155,21041
2004,18129,21225
2004,18173,21059
2004,18077,21223
2004,5139,22027
2004,5003,22111
2004,5091,22017
2004,5139,22111
2004,5027,22119
2004,5073,22119
2004,5017,22035
2004,5091,22015
2004,5139,22067
2004,5003,22067
2004,5017,22067
2004,5027,22027
2004,5017,22123
2004,5073,22015
2004,10005,24045
2004,10005,24019
2004,10005,24011
2004,10001,24035
2004,10001,24011
2004,10003,24029
2004,10003,24015
2004,10001,24029
2004,10005,24047
2004,9005,25013
2004,9013,25027
2004,9003,25013
2004,9013,25013
2004,9015,25027
2004,9005,25003
2004,18087,26023
2004,18141,26021
2004,18039,26149
2004,18151,26023
2004,18087,26149
2004,18151,26059
2004,18141,26027
2004,18091,26021
2004,18039,26027
2004,19191,27055
2004,19143,27063
2004,19109,27043
2004,19131,27099
2004,19063,27091
2004,19143,27105
2004,19109,27091
2004,19119,27133
2004,19005,27055
2004,19191,27045
2004,19119,27105
2004,19089,27099
2004,19189,27043
2004,19195,27047
2004,19189,27047
2004,19195,27099
2004,19089,27045
2004,19059,27063
2004,19063,27063
2004,1023,28153
2004,22107,28021
2004,1107,28087
2004,1129,28041
2004,1075,28095
2004,22117,28113
2004,5077,28143
2004,1077,28141
2004,5017,28011
2004,22117,28109
2004,5107,28143
2004,1093,28057
2004,1129,28153
2004,22107,28063
2004,22037,28005
2004,1119,28103
2004,22037,28157
2004,1093,28095
2004,22117,28147
2004,22029,28001
2004,1119,28075
2004,1107,28103
2004,1023,28075
2004,5017,28055
2004,22065,28149
2004,22105,28113
2004,22035,28149
2004,22107,28001
2004,22035,28055
2004,1059,28141
2004,1097,28041
2004,22125,28157
2004,22117,28091
2004,1119,28069
2004,22103,28045
2004,5035,28143
2004,1075,28087
2004,5107,28011
2004,22091,28005
2004,1023,28023
2004,22029,28157
2004,1097,28059
2004,5035,28033
2004,1033,28141
2004,1059,28057
2004,22107,28149
2004,1097,28039
2004,22065,28149
2004,5107,28027
2004,5041,28011
2004,22105,28005
2004,5017,28151
2004,22103,28109
2004,17157,29157
2004,20121,29013
2004,21075,29143
2004,17119,29183
2004,19051,29197
2004,19177,29045
2004,17149,29127
2004,20209,29095
2004,17149,29163
2004,5015,29209
2004,20091,29037
2004,20091,29095
2004,20209,29047
2004,20037,29011
2004,19185,29129
2004,17083,29183
2004,19071,29005
2004,5009,29213
2004,20107,29013
2004,20121,29037
2004,17133,29099
2004,5021,29023
2004,5015,29009
2004,17067,29045
2004,19051,29199
2004,17013,29163
2004,19145,29005
2004,19177,29199
2004,17003,29133
2004,21039,29133
2004,19053,29129
2004,20037,29217
2004,19145,29147
2004,5135,29149
2004,17067,29111
2004,19111,29045
2004,20043,29087
2004,17181,29031
2004,17149,29173
2004,20021,29145
2004,17003,29201
2004,19159,29227
2004,19053,29081
2004,17181,29157
2004,21075,29133
2004,5021,29069
2004,5093,29155
2004,17119,29510
2004,5007,29009
2004,20043,29003
2004,5049,29153
2004,20005,29021
2004,19173,29227
2004,20043,29021
2004,19185,29171
2004,19159,29081
2004,20011,29217
2004,17157,29186
2004,17003,29031
2004,21007,29133
2004,20005,29165
2004,20209,29165
2004,21075,29143
2004,5031,29069
2004,5121,29149
2004,19007,29171
2004,20037,29097
2004,5089,29153
2004,20103,29165
2004,5055,29069
2004,5121,29181
2004,5049,29149
2004,5089,29213
2004,17013,29183
2004,5005,29153
2004,19007,29197
2004,5021,29181
2004,20021,29097
2004,17163,29510
2004,17013,29113
2004,17133,29189
2004,5093,29069
2004,19173,29147
2004,5007,29119
2004,21105,29133
2004,17119,29189
2004,17133,29186
2004,5049,29091
2004,17077,29157
2004,17001,29127
2004,17001,29111
2004,20107,29217
2004,17163,29189
2004,5015,29213
2004,16049,30081
2004,16021,30053
2004,16017,30053
2004,16079,30089
2004,16033,30001
2004,16059,30001
2004,16049,30063
2004,16035,30063
2004,16043,30031
2004,16035,30061
2004,16043,30001
2004,16079,30061
2004,16017,30089
2004,16043,30057
2004,16059,30081
2004,29087,31127
2004,20201,31095
2004,8095,31029
2004,20153,31057
2004,20157,31095
2004,20183,31181
2004,19085,31177
2004,20117,31133
2004,20039,31145
2004,19085,31021
2004,8095,31135
2004,20043,31147
2004,20131,31147
2004,8125,31057
2004,20147,31061
2004,19193,31173
2004,8075,31105
2004,29005,31131
2004,20089,31181
2004,20157,31129
2004,20013,31147
2004,29005,31127
2004,8115,31033
2004,29087,31147
2004,19155,31055
2004,20089,31129
2004,8115,31135
2004,19133,31173
2004,19129,31153
2004,20147,31083
2004,20137,31083
2004,19133,31021
2004,19193,31043
2004,19155,31153
2004,20153,31145
2004,20039,31065
2004,20183,31061
2004,19071,31025
2004,20137,31065
2004,8123,31105
2004,20153,31087
2004,8075,31033
2004,20201,31169
2004,20023,31057
2004,20157,31169
2004,20131,31133
2004,19155,31177
2004,8125,31029
2004,19071,31131
2004,8115,31049
2004,20201,31067
2004,20117,31067
2004,19129,31025
2004,6049,32031
2004,4015,32017
2004,6071,32003
2004,6051,32009
2004,16073,32007
2004,6051,32005
2004,6003,32005
2004,6091,32031
2004,16031,32007
2004,6057,32031
2004,6027,32023
2004,6027,32003
2004,6027,32009
2004,6061,32510
2004,4015,32003
2004,16073,32013
2004,6051,32021
2004,6061,32031
2004,6017,32005
2004,6035,32031
2004,6051,32019
2004,16083,32007
2004,6061,32005
2004,23031,33003
2004,25009,33015
2004,25027,33011
2004,23031,33017
2004,25017,33011
2004,25027,33005
2004,23017,33003
2004,23031,33015
2004,25009,33011
2004,23017,33007
2004,25011,33005
2004,10003,34033
2004,10003,34015
2004,10003,34033
2004,4001,35031
2004,4011,35023
2004,8007,35045
2004,4011,35017
2004,8067,35045
2004,8071,35059
2004,8023,35007
2004,4011,35003
2004,8071,35007
2004,4003,35023
2004,8021,35039
2004,8023,35055
2004,4001,35003
2004,8009,35059
2004,8007,35039
2004,4001,35006
2004,4001,35045
2004,8083,35045
2004,8021,35055
2004,34003,36119
2004,34003,36061
2004,34037,36071
2004,34031,36071
2004,25003,36021
2004,25003,36027
2004,34031,36087
2004,9001,36079
2004,34017,36061
2004,34003,36005
2004,9001,36119
2004,25003,36083
2004,9005,36027
2004,9001,36027
2004,34003,36087
2004,13241,37113
2004,13241,37099
2004,13291,37043
2004,13241,37043
2004,13111,37039
2004,13291,37039
2004,13281,37043
2004,27027,38077
2004,27089,38099
2004,30085,38105
2004,27027,38017
2004,27089,38035
2004,27155,38077
2004,27069,38067
2004,27107,38097
2004,30025,38033
2004,30025,38087
2004,30091,38105
2004,27107,38017
2004,27119,38097
2004,30109,38053
2004,30083,38105
2004,30109,38033
2004,27167,38077
2004,27119,38035
2004,30083,38053
2004,27089,38067
2004,30025,38011
2004,30085,38053
2004,30091,38023
2004,26115,39095
2004,21161,39001
2004,26059,39171
2004,18001,39161
2004,26059,39051
2004,21191,39025
2004,18075,39037
2004,21089,39145
2004,26091,39051
2004,18177,39135
2004,18033,39171
2004,21019,39087
2004,21037,39061
2004,18029,39017
2004,18161,39017
2004,21089,39087
2004,18075,39107
2004,18047,39061
2004,18161,39135
2004,18151,39171
2004,21037,39025
2004,21023,39025
2004,21023,39015
2004,18003,39125
2004,18135,39037
2004,21161,39015
2004,21015,39061
2004,21117,39061
2004,21135,39145
2004,18177,39037
2004,21135,39001
2004,18047,39017
2004,18001,39107
2004,18003,39039
2004,18033,39039
2004,18029,39061
2004,26091,39095
2004,18003,39161
2004,5033,40135
2004,20191,40053
2004,5127,40079
2004,20007,40003
2004,20129,40139
2004,20119,40007
2004,5033,40001
2004,20025,40007
2004,20099,40035
2004,20021,40035
2004,20007,40151
2004,20025,40059
2004,20129,40025
2004,5007,40001
2004,20077,40003
2004,20125,40105
2004,20175,40139
2004,20035,40113
2004,35059,40025
2004,5113,40079
2004,20035,40071
2004,20175,40007
2004,20099,40105
2004,20077,40053
2004,5081,40089
2004,5113,40089
2004,20021,40115
2004,5007,40041
2004,20125,40147
2004,5133,40089
2004,20033,40059
2004,5131,40135
2004,8009,40025
2004,29119,40115
2004,20019,40113
2004,5143,40001
2004,29145,40115
2004,29119,40041
2004,20033,40151
2004,20019,40147
2004,20189,40139
2004,20191,40071
2004,5131,40079
2004,32031,41037
2004,6093,41035
2004,6015,41033
2004,16049,41063
2004,32031,41025
2004,6049,41037
2004,16087,41045
2004,16087,41001
2004,32013,41025
2004,6093,41033
2004,16003,41063
2004,16069,41063
2004,6015,41015
2004,6093,41029
2004,16075,41045
2004,16003,41001
2004,16073,41045
2004,6049,41035
2004,32013,41045
2004,16027,41045
2004,34041,42017
2004,24021,42001
2004,36025,42127
2004,34037,42103
2004,24025,42071
2004,24001,42009
2004,34015,42045
2004,36007,42115
2004,36107,42115
2004,24001,42111
2004,24013,42133
2004,36105,42127
2004,34037,42089
2004,39007,42049
2004,36013,42123
2004,36015,42015
2004,39099,42073
2004,39029,42007
2004,24015,42029
2004,24023,42111
2004,36003,42083
2004,24043,42057
2004,36009,42123
2004,34041,42089
2004,34021,42017
2004,39029,42073
2004,24021,42055
2004,36007,42127
2004,39155,42085
2004,34019,42017
2004,39007,42039
2004,36015,42117
2004,24043,42055
2004,39099,42085
2004,10003,42029
2004,36071,42103
2004,10003,42045
2004,24005,42133
2004,36009,42083
2004,34005,42101
2004,39155,42039
2004,36107,42015
2004,34005,42017
2004,24015,42071
2004,10003,42029
2004,36105,42103
2004,34015,42101
2004,36101,42117
2004,34007,42101
2004,36003,42105
2004,36101,42105
2004,34041,42095
2004,24001,42057
2004,24023,42051
2004,36013,42049
2004,24013,42001
2004,24025,42133
2004,25027,44007
2004,25021,44007
2004,25005,44001
2004,9015,44003
2004,25005,44007
2004,25005,44005
2004,9011,44009
2004,9011,44003
2004,9015,44007
2004,37161,45021
2004,37155,45033
2004,37155,45069
2004,37089,45045
2004,37175,45073
2004,13033,45003
2004,13137,45073
2004,13051,45053
2004,13241,45073
2004,37153,45069
2004,37045,45021
2004,37149,45083
2004,13119,45073
2004,37179,45057
2004,13181,45065
2004,37175,45045
2004,37155,45051
2004,13251,45005
2004,13073,45037
2004,13147,45073
2004,37119,45091
2004,13103,45053
2004,13245,45037
2004,13251,45049
2004,37007,45069
2004,37175,45077
2004,13257,45073
2004,37045,45091
2004,13245,45003
2004,37149,45045
2004,37153,45025
2004,37007,45025
2004,13105,45001
2004,37161,45083
2004,37119,45057
2004,37019,45051
2004,13033,45005
2004,13103,45049
2004,13105,45065
2004,13147,45007
2004,13033,45011
2004,13073,45065
2004,37099,45073
2004,37047,45051
2004,37165,45069
2004,13105,45007
2004,37113,45073
2004,37047,45033
2004,37071,45091
2004,37179,45025
2004,38051,46021
2004,31031,46113
2004,27133,46101
2004,27117,46101
2004,27073,46051
2004,27073,46039
2004,38081,46013
2004,27081,46101
2004,19193,46127
2004,30025,46063
2004,31031,46121
2004,38001,46105
2004,31043,46127
2004,31027,46027
2004,31051,46027
2004,31107,46009
2004,31107,46023
2004,31015,46023
2004,38001,46031
2004,38085,46031
2004,38029,46031
2004,31031,46123
2004,27081,46039
2004,38021,46013
2004,38021,46089
2004,30011,46019
2004,31027,46135
2004,38081,46109
2004,31103,46053
2004,38077,46091
2004,27011,46051
2004,38077,46109
2004,27117,46011
2004,19119,46083
2004,31045,46113
2004,38011,46063
2004,27073,46051
2004,19119,46099
2004,31103,46123
2004,31051,46127
2004,27081,46011
2004,31107,46135
2004,27133,46099
2004,19149,46127
2004,31031,46007
2004,38029,46021
2004,19167,46127
2004,31165,46047
2004,31015,46053
2004,31161,46113
2004,19167,46083
2004,31045,46047
2004,27155,46109
2004,38081,46091
2004,27117,46099
2004,38051,46089
2004,27011,46109
2004,38001,46063
2004,30011,46063
2004,27173,46039
2004,31103,46121
2004,5035,47167
2004,1071,47051
2004,21075,47131
2004,28003,47071
2004,1077,47181
2004,28003,47069
2004,37011,47091
2004,37011,47019
2004,37115,47171
2004,1089,47103
2004,28033,47157
2004,37039,47123
2004,5093,47097
2004,21171,47111
2004,1083,47103
2004,37009,47091
2004,21219,47125
2004,21075,47095
2004,37173,47009
2004,21105,47183
2004,28141,47071
2004,21147,47013
2004,28003,47109
2004,37199,47171
2004,21035,47161
2004,37115,47029
2004,21083,47079
2004,37075,47123
2004,21047,47125
2004,21141,47147
2004,37087,47029
2004,21053,47137
2004,37039,47139
2004,37121,47171
2004,21047,47161
2004,21003,47111
2004,21235,47025
2004,13083,47065
2004,28093,47047
2004,21235,47013
2004,21105,47131
2004,1077,47099
2004,21053,47027
2004,29155,47095
2004,13083,47115
2004,13213,47011
2004,1083,47055
2004,21057,47027
2004,28093,47157
2004,13111,47139
2004,21083,47183
2004,21003,47165
2004,13213,47139
2004,21075,47095
2004,21013,47025
2004,13313,47065
2004,21213,47147
2004,29155,47045
2004,5093,47045
2004,21219,47147
2004,21213,47165
2004,1077,47055
2004,13295,47065
2004,13313,47011
2004,1077,47071
2004,37121,47019
2004,37115,47059
2004,5035,47157
